text,label
@mercadopago Buen día. Necesitaría por favor comunicarme con un comercial de MP sobre compras de gift cards para empleados de mi empresa. Gracias.,NEUTRAL
"Muy buenas tardes Sebastian. Te comento que en Mercado Libre contamos con asesores comerciales, si eres un vendedor con gran flujo de ventas puede ser que se comuniquen contigo. De todos modos, te recomiendo pedir contacto por email, nuestro dominio es @mercadolibre.com",NEUTRAL
"@mercadopago @mercadopago_arg Estimados Sres, recibí un Contracargo de una venta con Point del 23 de Mayo de 2019!! ¿Cómo puede ser si el cliente solamente tiene 30 días desde q recibe el resumen para reclamar o desconocer pagos a su tarjeta? Solucionen ésto!",NEUTRAL
"Lorena, sí, puedes cambiar la titularidad del point. Para ello, por favor ingresa aquí: http://bit.ly/2KH2NwZ   Recuerda que deben pasar 60 días desde que se asoció a una cuenta para poder transferirlo nuevamente.  Saludos.",NEUTRAL
"Hola Marcos, gracias por contactarnos.   Si tienes más dudas acerca del envío de tu Point, ingresá aquí: https://bit.ly/2kaGK3a  y elegí la opción que más se adecúe a tu inconveniente.",NEUTRAL
Comprate un teléfono con NFC,NEUTRAL
@mercadopago necesito que me envien un dm,NEUTRAL
"Hola Alex  Para poder ayudarte con tu consulta, necesitamos que nos indiques tu nombre de usuario. Puedes verlo ingresando en el siguiente link: https://bit.ly/2sZujvV   Te daremos una respuesta al e-mail que tienes registrado en tu cuenta a la brevedad!   Saludos",NEUTRAL
"Juan, ese e-mail no es nuestro, no continúen con esa venta.   Siempre que un cliente realice el pago, te avisaremos con una notificación a tu cuenta de Mercado Pago, y un correo oficial con los dominios @mercadopago y @mercadolibre.   ¡Buen martes!",NEUTRAL
El usuario es: ARIOCVILLEGAS,NEUTRAL
@DepiLifeArg para que tienen el cartel de @mercadopago si solo te toman los paquetes nuevos? En debito tiene interes... WTF,NEUTRAL
"Hola Luke, te pedimos que por favor verifiques si ves este pago en tu tarjeta o en tu cuenta, y de no verlo, desestimes el e-mail ya que puede deberse a una confusión con otro usuario con un correo similar al tuyo. De ser esto último, no te perjudicará de ninguna forma. ¡Saludos!",NEUTRAL
Cual es esa app?,NEUTRAL
"¡Hola Daniel!  Los medios de pago dependen de cada servicio, por lo tanto debes comunicarte con ellos para evacuar las dudas sobre sus medios de pago.  ¡Saludos!",NEUTRAL
"Hola Oscar, gracias por contactarnos.  Te contamos que para ayudarte con tu pago es necesario que ingreses aquí http://bit.ly/2AKQrP0   Luego selecciona ""Tengo un problema con un pago"" elige el pago y haz clic en la opción “Ya pagué, pero no está acreditado”.  Saludos.",NEUTRAL
"Hola Erik, para que podamos ayudarte ingresá acá --> http://bit.ly/2Ow8wb4  y seguí los pasos que te vamos indicando.   ¡Te esperamos por ese medio!",NEUTRAL
"Necesito ayuda urgente de ustedes, no puedo esperar a que me contesten por aquí, hay alguna otra forma de pedir ayuda ??",NEUTRAL
@mercadopago @MercadoPagoMex Mercado Pago solicito su apoyo para resolver un pago que realice desde el día 26 de septiembre de 2019 y no se ve reflejado en su sistema convenio cie 641375 referencia 5032420902 mande un correo y me dicen que ya se resolvió pero (continuo),NEUTRAL
"Hola, deberás cancelar la compra desde el detalle de la misma > 3 puntos > Necesito ayuda.  Podrás explicar la situación y luego de un tiempo indicado (aprox de 48 hrs), nuestro sector especializado en el tema te estará ayudando por allí   ¡Quedamos a tu disposición!",NEUTRAL
NERO2611017,NEUTRAL
"Para cambiar los medios de pago disponibles en tu publicación, solo debes ingresar en Mi cuenta > Ventas > Publicaciones activas. Una vez ahí, haz clic en la rueda de acciones y selecciona la opción “Modificar”.",NEUTRAL
"Oooooh acabo de pagar un taxi con QR de @mercadopago en La Plata, EN LA PLATA.",NEUTRAL
buenas noches era para ser una consulta se puede recargar paypal con mercado pago??,NEUTRAL
"Hola, te pedimos que te comuniques con nosotros a soporte@ongrin.com ó al 0800-3455448 estamos disponible las 24hs los 7 días de la semana ¡Muchas gracias!",NEUTRAL
No hay absolutamente ninguna parte que informe cómo aparecer en el MAPA de comercios que cobran con MercadoPago. ! Así que vuelvo a preguntar : Cómo hago para que mi local figure en el Mapa de Comercios Cercanos de la aplicación MercadoPago Argentina ???,NEUTRAL
Ésto es lo que figura en la aplicación del que me cobró desde su pointpic.twitter.com/GHSB3ivpF5,NEUTRAL
"Hola Jesica, gracias por comentarnos lo sucedido.  En este caso te pedimos que completes el siguiente formulario para poder ponerte en contacto lo antes posible con nuestro equipo especializado http://bit.ly/2My5q3w   Esperamos tu mensaje por allí, saludos",NEUTRAL
¿Por qué en ese listado no está @mercadopago ni @ML_Argentina ? que emite una tarjeta prepaga y se puede usar como tarjeta internacional.. No lo regulan ese tipo de cambio?,NEUTRAL
"Hola Alex,  Te contamos que el banco analiza el cumplimiento de los requisitos en forma independiente y nosotros no participamos.  Si querés, podés comunicarte con el Banco Patagonia http://bit.ly/2KAhYbe  , o por teléfono, llamando al 0810-222-7963, de lunes a viernes.",NEUTRAL
Derivamos tu caso bajo la consulta 41125229  y nuestro equipo especializado te estará contactando por e-mail a la brevedad para ayudarte.  Quedamos a las órdenes por cualquier duda.,NEUTRAL
"Hola Niny.  Para ayudarte, te pedimos que nos brindes más información sobre tu caso, sin datos personales por este medio.  Quedamos a las órdenes",NEUTRAL
"Para chequear la devolución de tu dinero, ingresa aquí: https://bit.ly/2vYzM7R    Solo tendrás que hacer clic en “Elegir pago” y selecciona “Aún no veo la devolución, ¿por qué?"" Allí te brindaremos la fecha estimada de reembolso del dinero a tu cuenta o tarjeta.",NEUTRAL
"Eso sucede porque la tienda de ropa donde estabas haciendo tu compra, utiliza nuestros servicios de Mercado Pago para procesar los pagos de su sito. Al momento de pagar puedes seguir el paso a paso, más allá de que no tengas una cuenta en Mercado Pago sin problemas.   Saludos",NEUTRAL
86 de stock. En ML. Que parte no entienden que son unos delincuentes? @marcos_galperin @Mercadolibre,NEUTRAL
"Hola, para poder ayudarte, necesitamos que nos indiques tu nombre de usuario. Puedes verlo ingresando en el siguiente link: https://bit.ly/2I8niyJ   Te daremos una respuesta al e-mail que tienes registrado en tu cuenta de Mercado Libre a la brevedad.",NEUTRAL
@mercadopago Cuánto tiempo más tengo que esperar para que me den una respuesta ?? cuenta sofia_lopezvazquez@gmail.com,NEUTRAL
¡Hola!  Puedes detallarnos la situación por aquí (sin brindar datos sensibles) para que podamos ayudarte.  Quedamos a las órdenes,NEUTRAL
"Para chequear la devolución de tu dinero, ingresa aquí desde nuestro Portal de Ayuda > Pagos > Tengo un problema con un pago > Elegir pago > Aún no veo la devolución, ¿por qué?. Allí te brindaremos la fecha estimada de reembolso del dinero a tu cuenta o tarjeta. ¡Buena tarde!",NEUTRAL
"Cristian, tomamos la cotización del día anterior del Banco de la Nación.  Te recomendamos ingresar a su página web --> http://bit.ly/2oW79aE  para averiguarla.+  ¡Saludos!",NEUTRAL
¡Hola Ari!  Ten presente que los retiros a tu cuenta bancaria se acreditan al siguiente día hábil.   Por aquí te dejamos más información  http://bit.ly/2MoX8ev   ¡Saludos!,NEUTRAL
"Para que podamos ayudarte, solo tienes que entrar en el siguiente link:https://bit.ly/2lRWIQLAllí  deberás estar logueado desde tu cuenta y escribirnos tu consulta. ¡Te esperamos desde ahí para ver el caso en detalle con el equipo de cuentas!",NEUTRAL
@Mercadolibre @mercadopago @ML_Ayuda @ML_Mexico desde el dia 4/Agosto/2019 estoy esperando una devolución a mi cuenta bancaria y quedaron muy formalmente de realizarla el 30/09/2019 y ya estamos a 2/Octubre/2019 y no veo reflejado ese monto.pic.twitter.com/sfX5CXQtWA,NEUTRAL
"Para dudas o inconvenientes sobre compras y envíos, puedes ingresar a este link:   http://bit.ly/2IotLaa  y elegir el tema en el que necesitas ayuda.",NEUTRAL
"¡Hola!   Puedes conocer cómo devolvemos el dinero aquí:  http://bit.ly/2zINDkK    Si te quedan dudas, ingresa aquí: http://bit.ly/2zwkKIq  >""Tengo un problema con un pago"".   ¡Saludos!",NEUTRAL
@ML_Ayuda @mercadopago  ¿Puedo recibir pagos del extranjero (USA) por tarjeta de crédito desde la plataforma de Mercadopago?,NEUTRAL
Solo quiero que me digan cuando va a impactar en mi tarjeta de crédito esta Plata,NEUTRAL
"Para poder ayudarte con tu consulta, necesitamos que nos indiques tu nombre de usuario. Puedes verlo ingresando en el siguiente link: https://bit.ly/2Wfu63M   Te daremos una respuesta al e-mail que tienes registrado en tu cuenta de Mercado Pago a más tardar en 48 hs hábiles.",NEUTRAL
"Rodrigo, para poder ayudarte necesitamos que nos indiques el apodo/seudónimo de tu cuenta de Mercado Libre (puedes verlo desde aquí: http://meli.la/3AHixT ).  Cuando nos envíes el dato, te contactaremos a tu e-mail registrado en Mercado Libre en un plazo de 48 horas hábiles.",NEUTRAL
Y otro mail.....,NEUTRAL
Más de 6.000 comercios en Mendoza aceptan pagos vía celular con códigos QR de @mercadopago Ventajas y promociones para sumarse @sitioandinomza http://www.sitioandino.com.ar/n/305611-mas-de-6-000-comercios-en-mendoza-aceptan-pagos-via-celular-con-codigos-qr/ …pic.twitter.com/HxxuCZ1CVk,NEUTRAL
Hoy es el último día. Se hacen parte hoy mismo o finalizado este día? O el findesemana? O el próximo Lunes?,NEUTRAL
"Maxi, con el e-mail que nos indicas vemos que hay otra cuenta registrada en el sitio. Verifica que estés ingresando a la cuenta correcta a ver el pago. Además, indícanos el número de pago con el que presentas inconvenientes para que podamos verificarlo.  ¡Te esperamos!",NEUTRAL
"¡Hola Santiago!  Para realizar este pago, deberás crearte una cuenta de Mercado Libre brasil desde el siguiente link: http://bit.ly/2OByz0f   Este pago deberá ser con una tarjeta de crédito internacional y en una sola cuota.  ¡Saludos!",NEUTRAL
"¡Hola Daniel!  Te comentamos que debes aguardar 24 horas hábiles. En algunas ocasiones, la acreditación puede demorar un poco más.   En caso de que pasado el plazo, sigas sin ver la acreditación, ingresa aquí  http://bit.ly/2OBGgnf  y sigues los pasos que se te indiquen.",NEUTRAL
"@mercadopago hola, el sabado hice un deposito a mi cuenta por citibanamex, lei que si haces el deposito en fin de semana se refleja al siguiente dia habil, al dia de hoy no se ha reflejado, me pueden ayudar?",NEUTRAL
"Para ver el estado de la devolución, ingresa aquí: http://meli.la/421xUub  deberás hacer clic en “Elegir pago” y selecciona ""Aún no veo la devolución, ¿por qué?"" Allí verás los plazos que debes aguardar. Puedes conocer más detalles desde aquí: http://bit.ly/2CClxrY",NEUTRAL
"El plazo para realizar un reclamo formal desde el pago es de 60 días, en ese tiempo podremos mediar entre tú y tu vendedor.   Si el plazo ya expiró, te sugerimos comunicarte directamente con tu vendedor, desde la foto, demos que el pago esta correctamente acreditado.",NEUTRAL
"Más de @MPArregui: ""Estamos trabajando en darle al Mercado un set de APIs abiertas para que puedan pagar sobre qrs de otros.""   ""Mercado Pago es una opción más en un país donde durante mucho tiempo no tuvimos muchas opciones.""",NEUTRAL
"Sabrina, ante casos de desconocimiento como nos cuentas, solamente podemos ayudarte desde el caso que se crea y por el cual te contactamos por e-mail.  Te pedimos continúes el contacto por allí.  ¡Saludos!",NEUTRAL
"Hola José, comunícate con el comprador para verificar si el pago está acreditado. De ser así, chequea en tu cuenta de Mercado Pago si puedes verlo.  En el caso de que no lo veas, contáctate nuevamente para que podamos ayudarte.",NEUTRAL
"Para poder ayudarte con tu consulta, necesitamos que nos indiques tu nombre de usuario. Puedes verlo ingresando en el siguiente link: https://bit.ly/2I8niyJ   Te daremos una respuesta al e-mail que tienes registrado en tu cuenta de (Mercado Libre/Mercado Pago) a la brevedad.",NEUTRAL
"Hola Ivan, como va? por favor nos podrías enviar una captura de pantalla de la carga donde se pueda ver el N° de la #TarjetaSUBE, Gracias!",NEUTRAL
la colecta se desarrolla en #Octubre para recaudar leche en polvo y larga vida para destinar a las organizaciones beneficiarias de la Fundación Banco de #Alimentos #Cordoba . Este año se implementó un sistema de colecta digital por @mercadopago @BDACordobahttps://twitter.com/CATalleresdecba/status/1182720107996471296 …,NEUTRAL
Te lo envío por DM?,NEUTRAL
"A cambio, con @mercadopago #QR vendes en cuotas, cobras EN EL DIA, Y PAGAS solo 2.5% y sin costos fijos OBVIOhttps://www.elobservador.com.uy/nota/vestimenta-y-calzado-los-comercios-mas-castigados-con-aranceles-en-credito-2019101174822 …",NEUTRAL
"Si es casi imposible contactar a alguna persona de @mercadopago para hacer una consulta, como ser a que te den el dinero?",NEUTRAL
"@mercadopago hola desde el 3 de octubre compre un articulo y me pone pendiente,necesito una solucion pic.twitter.com/0mI8ILfBlp",NEUTRAL
"MILAGROSGALLIANO es el apodo, espero una respuesta, gracias",NEUTRAL
@mercadopago  Hola pueden ayudarnos a crear enlace de suscripción para nuestros clientes.,NEUTRAL
"¡Hola!  Apenas el equipo especializado lo analice, se contactarán contigo a tu correo electrónico.  ¡Quedamos a las órdenes!",NEUTRAL
Holaaaaaaaa ¿Van a responder?,NEUTRAL
Y como puede ella contactarlos?,NEUTRAL
@mercadopago alguna línea de contacto para consultas?,NEUTRAL
@Banco_Patagonia @mercadopago @ML_Ayuda alguien que responda? Imposible comunicarme con un representante! #atencionalcliente,NEUTRAL
La compra trucha se realizó el 03/10 y yo ya el 05/10 ya sabia oír la APP de BBVA.,NEUTRAL
"#GuerraVirtual El @BancoProvincia busca desbancar a @mercadopago con una APP ""Cuenta DNI"" solo para clientes provincia para comprar http://laplataya.com/el-banco-provincia-busca-desbancar-a-mercadopago-con-una-app-cuenta-dni-solo-para-clientes-provincia/ …pic.twitter.com/UAvMldR1wF",NEUTRAL
Ten presente que estos cupones los obtienes en ciertos periodos. Si te dimos uno podrás verlo desde tu correo.  Por el contrario hay productos con muchos descuentos. Puedes encontrar todos los descuentos que ofrecen nuestros vendedores desde aquí: https://bit.ly/2Zfncx5,NEUTRAL
"¡Hola!  No te preocupes, puedes ingresar aquí https://bit.ly/2G8BfuC  y despejarlas o contactarnos por chat, tel o email.",NEUTRAL
"Y tampoco está retenido ni nada, me devolvieron 130.000 y solo llegaron 38.000 y el resto que  @ML_Ayuda @mercadopago",NEUTRAL
"Para poder ayudarte necesitamos que nos envíes tu usuario. Así nuestro equipo especializado te contactará a tu e-mail.  Si no sabes cuál es tu usuario, solo ingresa a tu cuenta de Mercado Libre > Mi cuenta > Configuración > Mis datos y en ""Datos de cuenta"" verás el usuario.",NEUTRAL
"CUIDADO: sitio falso de SUBE @TarjetaSUBEok y @mercadopago, pide datos personales, de la tarjeta SUBE y de la TC. El sitio es HTTPS y fue registrado hoy. pic.twitter.com/GvIWMQyYKo",NEUTRAL
"Hola Julian!  Te contamos que al momento no tenemos recargas de Paypal por medio de Mercado Pago, ya que son plataformas independientes.",NEUTRAL
